Common,808
GPS Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 23:37:01,90:61:0c:37:70:d0,PLDTHOMEDSL28880,WPA2/WPA,-77,1,FidaInte,Broadband,14.646248,121.059497
2018-04-24 23:37:35,74:cc:39:ba:cd:f0,Bos Backoffice,WPA2/WPA,-66,1,Fiberhom,Fiber,14.646212,121.059763
2018-04-24 23:37:20,f0:98:38:3e:1f:34,UITC-OFFICE,WPA2/WPA,-67,3,HuaweiTe,Unidentified,14.646225,121.059645
2018-04-24 23:37:06,74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,WPA2/WPA,-74,6,Fiberhom,Fiber,14.646238,121.059530
2018-04-24 23:37:28,74:cc:39:bb:51:60,PLDTHOMEFIBRb5160,WPA2/WPA,-81,9,Fiberhom,Fiber,14.646223,121.059710
2018-04-24 23:39:03,70:28:8b:4f:88:94,EdiZoned,WPA2,-64,11,SamsungE,Phone,14.645930,121.060427
2018-04-24 23:37:39,58:70:c6:fe:87:4d,YICarCam_fe874d,WPA2,-60,5,Shanghai,Not an AP,14.646200,121.059790
2018-04-24 23:37:41,cc:06:77:6e:cd:90,PLDTHOMEFIBRecd90,WPA2/WPA,-68,6,Fiberhom,Fiber,14.646195,121.059805
2018-04-24 23:38:41,8c:4c:ad:01:9f:f6,Smart_Bro_019FF6,WPA2,-61,8,Evoluzn,Unidentified,14.646042,121.060278
2018-04-24 23:39:00,dc:09:4c:14:29:cf,Monmon,WPA2/WPA,-67,9,HuaweiTe,Unidentified,14.645950,121.060405
2018-04-24 23:37:19,90:61:0c:3a:77:0d,Samgyup Maginhawa,WPA2/WPA,-68,1,FidaInte,Unidentified,14.646225,121.059637
2018-04-24 23:38:41,cc:1a:fa:97:cf:b8,bayanDSL,WPA,-55,10,Zte,Broadband,14.646042,121.060278
2018-04-24 23:38:51,9c:6f:52:34:ff:b7,Fatpipe@Moonleaf,WPA2/WPA,-76,1,Zte,Unidentified,14.646015,121.060343
2018-04-24 23:37:48,ba:4e:26:4c:0e:e3,xNonex,WPA2,-72,10,None,Unidentified,14.646170,121.059855
2018-04-24 23:37:48,b0:4e:26:4c:0e:e3,TFMGT Office,WPA2/WPA,-74,10,Tp-LinkT,Unidentified,14.646170,121.059855
2018-04-24 23:37:48,b6:4e:26:4c:0e:e3,TFMGT Office_Guest,WPA2/WPA,-73,10,None,Unidentified,14.646170,121.059855
2018-04-24 23:38:27,00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,-70,11,Baudtec,Broadband,14.646088,121.060182
2018-04-24 23:37:52,00:18:4d:95:5d:b0,MRS,WPA,-78,11,Netgear,Unidentified,14.646170,121.059890
2018-04-24 23:38:33,9c:6f:52:34:ff:b9,xNonex,WPA2/WPA,-68,1,Zte,Unidentified,14.646063,121.060227
2018-04-24 23:38:50,98:e7:f4:7a:af:e1,DIRECT-E0-HP DeskJet 5820 series,WPA2,-64,1,HewlettP,Not an AP,14.646018,121.060337
2018-04-24 23:38:33,9c:6f:52:34:ff:b6,Zentea,WPA2/WPA,-67,1,Zte,Unidentified,14.646063,121.060227
2018-04-24 23:37:58,70:5a:0f:58:c6:f9,none,none,-88,6,none,Unidentified,14.646162,121.059947
2018-04-24 23:41:07,34:ba:9a:50:2e:d2,NT3021,WPA2/WPA,-68,8,Asiatelc,Unidentified,14.645365,121.060878
2018-04-24 23:38:24,00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,-63,11,Baudtec,Broadband,14.646100,121.060153
2018-04-24 23:38:29,e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,-63,11,AztechEl,Broadband,14.646080,121.060200
2018-04-24 23:38:12,d0:b2:c4:56:d4:6b,redcorner,WPA2/WPA,-78,1,Technico,Unidentified,14.646122,121.060045
2018-04-24 23:38:50,70:8b:cd:b2:7b:60,Flower Poopoo :3 ,WPA2,-77,1,AsustekC,Unidentified,14.646018,121.060337
2018-04-24 23:38:12,70:5a:9e:a5:f3:29,SKYbroadband_pwersa,WPA2/WPA,-88,1,Technico,Broadband,14.646122,121.060045
2018-04-24 23:39:51,cc:06:77:e1:1f:90,Madraso,WPA2/WPA,-65,6,Fiberhom,Fiber,14.645573,121.060747
2018-04-24 23:38:34,44:2c:05:12:d5:cc,vYou_DDPai_M6Plus,WPA2,-63,1,AmpakTec,Unidentified,14.646058,121.060233
2018-04-24 23:38:52,5c:54:6d:43:5b:10,55TINTA,WPA2/WPA,-79,1,HuaweiTe,Unidentified,14.646012,121.060348
2018-04-24 23:39:16,bc:c0:0f:cb:0d:88,PLDTHOMEFIBRb0d88,WPA2/WPA,-75,5,Fiberhom,Fiber,14.645850,121.060582
2018-04-24 23:39:08,48:00:33:62:97:e9,SKYMAGINHAWA,WPA2/WPA,-85,11,Technico,Unidentified,14.645897,121.060488
2018-04-24 23:39:09,72:82:d5:73:91:40,okaye,WPA2,-63,11,None,Unidentified,14.645890,121.060512
2018-04-24 23:39:42,20:25:64:c6:89:a5,963c41,WPA2/WPA,-84,1,Pegatron,Unidentified,14.645650,121.060703
2018-04-24 23:40:02,84:20:96:88:46:e1,Everest,WPA2,-73,3,Shenzhen,Unidentified,14.645482,121.060798
2018-04-24 23:39:54,88:3f:d3:06:65:dc,HUAWEI-ER9h,WPA2/WPA,-86,9,HuaweiTe,Unidentified,14.645545,121.060763
2018-04-24 23:40:57,90:61:0c:40:d8:7e,PLDTHOMEDSL55422,WPA2/WPA,-76,1,FidaInte,Broadband,14.645365,121.060873
2018-04-24 23:40:52,c8:3a:35:3b:3b:38,Gallifrey,WPA,-77,11,TendaTec,Unidentified,14.645363,121.060870
 
RPi,218
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 22:21:04,2018-04-24 14:21:05.005214,00:24:01:ff:37:0a,xNonex,WPA2/WPA,-89,11,D-Link,Unidentified,14.642940,121.059327
2018-04-24 22:02:04,2018-04-24 14:02:04.741786,4c:5e:0c:a2:0c:3b,BaseOne,WPA2/WPA,-76,1,Routerbo,Unidentified,14.647062,121.060837
2018-04-24 22:02:08,2018-04-24 14:02:08.310736,f0:85:c1:8b:3f:6b,Roav_DashCam_3f6b,WPA2,-73,2,Shenzhen,Unidentified,14.647062,121.060835
2018-04-24 22:02:48,2018-04-24 14:02:48.648785,cc:06:77:e0:7c:90,xNonex,WPA2/WPA,-82,5,Fiberhom,Fiber,14.647045,121.060800
2018-04-24 22:02:48,2018-04-24 14:02:48.886078,94:46:96:1e:9b:87,PLDTHOMEDSLW3WH0,WPA2/WPA,-91,5,Baudtec,Broadband,14.647045,121.060800
2018-04-24 22:01:54,2018-04-24 14:01:55.990568,f0:98:38:3e:25:fc,HUAWEI-xUKs,WPA2/WPA,-81,7,HuaweiTe,Unidentified,14.647032,121.060827
2018-04-24 22:01:59,2018-04-24 14:01:59.949136,60:2e:20:01:d1:04,HUAWEI-2.4G-749t,WPA2/WPA,-90,10,HuaweiTe,Unidentified,14.647052,121.060835
2018-04-24 22:02:56,2018-04-24 14:02:57.012184,28:ff:3e:3d:de:9d,bayanDSLWIFI_DE9D,WPA2/WPA,-87,10,Zte,Broadband,14.647040,121.060790
2018-04-24 22:02:18,2018-04-24 14:02:19.285183,58:f9:87:24:ef:14,Bluezoom Water Refilling,WPA2/WPA,-89,11,HuaweiTe,Unidentified,14.647062,121.060832
2018-04-24 22:02:18,2018-04-24 14:02:19.113306,98:e7:f5:69:22:85,B315_92285,WPA2/WPA,-87,11,HuaweiTe,Unidentified,14.647062,121.060832
2018-04-24 22:02:38,2018-04-24 14:02:39.005722,34:ba:9a:55:b6:dd,SmartBro_5B6DD,WPA2/WPA,-84,12,Asiatelc,Unidentified,14.647048,121.060817
2018-04-24 22:02:03,2018-04-24 14:02:04.322841,cc:06:77:63:37:90,Estivlings,WPA2/WPA,-90,1,Fiberhom,Fiber,14.647060,121.060837
2018-04-24 22:02:23,2018-04-24 14:02:23.372702,00:e0:20:60:71:69,Estivlings_Ext 1,WPA2,-85,1,Tecnomen,Unidentified,14.647062,121.060830
2018-04-24 22:02:04,2018-04-24 14:02:04.755501,4e:5e:0c:a2:0c:3b,BaseOnev03,WPA2/WPA,-76,1,None,Unidentified,14.647062,121.060837
2018-04-24 22:02:25,2018-04-24 14:02:25.623774,3e:47:11:dc:38:c9,xNonex,WPA2/WPA,-58,1,None,Unidentified,14.647058,121.060830
2018-04-24 22:04:32,2018-04-24 14:04:32.674730,90:61:0c:2e:02:f3,PLDTHOMEDSL00755,WPA2/WPA,-81,11,FidaInte,Broadband,14.646520,121.060842
2018-04-24 22:03:27,2018-04-24 14:03:27.605165,d6:ae:05:2e:78:51,AndroidAP,WPA2,-77,6,None,Phone,14.647040,121.060780
2018-04-24 22:03:37,2018-04-24 14:03:38.078175,e4:77:23:a5:9a:84,RMotel Bayan,WPA2/WPA,-73,13,Zte,Unidentified,14.646987,121.060790
2018-04-24 22:03:34,2018-04-24 14:03:35.005362,74:d0:2b:dc:aa:00,RMotel Router,WPA2/WPA,-75,11,AsustekC,Unidentified,14.647005,121.060783
2018-04-24 22:03:53,2018-04-24 14:03:53.856784,00:13:33:cf:5e:f8,PLDTHOMEDSL,WPA2/WPA,-88,11,Baudtec,Broadband,14.646892,121.060777
2018-04-24 22:04:04,2018-04-24 14:04:05.091313,cc:79:cf:f2:e6:4a,Mitsubishi Wireless TV 055,OPN,-71,36,Shenzhen,Not an AP,14.646795,121.060795
2018-04-24 22:04:08,2018-04-24 14:04:09.299240,90:61:0c:3a:34:15,Friends,WPA2/WPA,-81,8,FidaInte,Unidentified,14.646750,121.060775
2018-04-24 22:04:29,2018-04-24 14:04:30.512449,00:13:33:c6:d0:da,PLDTHOMEDSL,WPA2/WPA,-72,11,Baudtec,Broadband,14.646553,121.060852
2018-04-24 22:04:15,2018-04-24 14:04:15.612726,9c:6f:52:35:10:66,Aji 3,WPA2/WPA,-87,1,Zte,Unidentified,14.646685,121.060800
2018-04-24 22:04:18,2018-04-24 14:04:18.796445,52:a7:2b:a0:58:6a,Bili ka sarili mong wifi,WPA2/WPA,-52,2,None,Unidentified,14.646663,121.060807
2018-04-24 22:04:55,2018-04-24 14:04:56.361481,64:66:b3:5c:c9:44,TP-LINK_5CC944,WPA2/WPA,-83,1,Tp-LinkT,Unidentified,14.646253,121.060812
2018-04-24 22:05:23,2018-04-24 14:05:24.473722,8c:4c:ad:01:f8:d6,xNonex,WPA2,-90,6,Evoluzn,Unidentified,14.645968,121.060817
2018-04-24 22:06:45,2018-04-24 14:06:46.429384,1c:74:0d:1a:d8:94,PLDTHOMEDSLO5EOF,WPA2/WPA,-82,9,ZyxelCom,Broadband,14.645197,121.060832
2018-04-24 22:05:55,2018-04-24 14:05:55.658769,8a:d5:0c:d2:2e:7b,oppo f3,WPA2,-80,1,None,Unidentified,14.645653,121.060808
2018-04-24 22:06:03,2018-04-24 14:06:04.496837,fc:3f:7c:81:39:d9,Connecting...,WPA2/WPA,-91,7,HuaweiTe,Unidentified,14.645610,121.060900
2018-04-24 22:06:08,2018-04-24 14:06:09.279845,88:d2:74:86:c2:51,bayanDSLWIFI_C251,WPA2/WPA,-84,10,Zte,Broadband,14.645593,121.060900
2018-04-24 22:06:28,2018-04-24 14:06:29.403554,08:95:2a:e4:a2:19,SKYbroadband7101,WPA2/WPA,-80,11,Technico,Broadband,14.645442,121.060913
2018-04-24 22:06:13,2018-04-24 14:06:14.702732,fe:2d:5e:b5:d3:07,MCperks,WPA2/WPA,-86,1,None,Unidentified,14.645537,121.060897
2018-04-24 22:06:18,2018-04-24 14:06:18.683993,f0:98:38:f9:14:28,Fiber200,WPA2/WPA,-90,4,HuaweiTe,Unidentified,14.645492,121.060887
2018-04-24 22:06:45,2018-04-24 14:06:46.587784,8c:4c:ad:01:38:3d,Pakyu,WPA,-86,9,Evoluzn,Unidentified,14.645197,121.060832
2018-04-24 22:07:25,2018-04-24 14:07:26.421090,18:d6:c7:48:32:4c,Bawal Dito!,WPA2/WPA,-78,10,Tp-LinkT,Unidentified,14.644795,121.060890
2018-04-24 22:06:36,2018-04-24 14:06:36.840628,74:4a:a4:69:80:28,Twice,WPA2/WPA,-80,3,Zte,Unidentified,14.645338,121.060883
2018-04-24 22:06:57,2018-04-24 14:06:57.835994,60:de:f3:79:b2:50,HUAWEI-tw9s,WPA2/WPA,-81,5,HuaweiTe,Unidentified,14.645035,121.060820
2018-04-24 22:06:52,2018-04-24 14:06:52.972199,5c:6a:80:a3:f7:87,ASPBAE MANILA,WPA2/WPA,-83,13,ZyxelCom,Unidentified,14.645103,121.060817
2018-04-24 22:06:54,2018-04-24 14:06:55.508114,e4:77:23:a5:0c:cc,bayanDSLWiFi_0CCC,WPA2/WPA,-75,2,Zte,Broadband,14.645080,121.060830
2018-04-24 22:07:00,2018-04-24 14:07:01.668205,d8:d8:66:00:c4:b4,muella,WPA2,-84,7,Shenzhen,Unidentified,14.645008,121.060825
2018-04-24 22:07:09,2018-04-24 14:07:10.148820,c4:e9:84:f3:d0:3c,freewifi,WPA2/WPA,-89,1,Tp-LinkT,Unidentified,14.644978,121.060885
2018-04-24 22:07:12,2018-04-24 14:07:13.400398,ec:8a:4c:94:88:46,xNonex,OPN,-90,1,Zte,Unidentified,14.644955,121.060902
2018-04-24 22:07:36,2018-04-24 14:07:37.389637,cc:06:77:71:1c:48,WaggingTailsCafe,WPA2/WPA,-75,5,Fiberhom,Fiber,14.644710,121.060870
2018-04-24 22:08:18,2018-04-24 14:08:19.902802,1c:74:0d:19:23:a8,PLDTHOMEDSLhuehue,WPA2/WPA,-91,8,ZyxelCom,Broadband,14.644310,121.060818
2018-04-24 22:08:22,2018-04-24 14:08:22.428468,90:61:0c:3e:57:d6,PLDTHOMEDSL22486,WPA2/WPA,-91,10,FidaInte,Broadband,14.644347,121.060963
2018-04-24 22:08:24,2018-04-24 14:08:24.803413,50:09:59:85:dc:fd,SKYbroadbandDCFA,WPA2/WPA,-90,11,Technico,Broadband,14.644342,121.060977
2018-04-24 22:08:26,2018-04-24 14:08:26.847168,80:29:94:67:82:4d,EVO-3,WPA2/WPA,-83,11,Technico,Unidentified,14.644337,121.060990
2018-04-24 22:08:26,2018-04-24 14:08:27.357504,60:2e:20:02:23:a0,HUAWEI-2.4G-5C2k,WPA2/WPA,-94,1,HuaweiTe,Unidentified,14.644337,121.060990
2018-04-24 22:08:27,2018-04-24 14:08:27.490010,00:13:33:dc:90:56,PLDTHOMEDSLBLinDsPoT_Gaming,WPA2/WPA,-80,1,Baudtec,Broadband,14.644330,121.060990
2018-04-24 22:08:27,2018-04-24 14:08:27.807525,cc:06:77:5e:85:38,WIFI,WPA2/WPA,-86,1,Fiberhom,Fiber,14.644330,121.060990
2018-04-24 22:10:18,2018-04-24 14:10:19.410184,88:3f:d3:06:67:e8,STATUS SALON,WPA2/WPA,-88,9,HuaweiTe,Unidentified,14.643272,121.061105
2018-04-24 22:09:40,2018-04-24 14:09:40.831215,76:4a:a4:cd:f1:b7,Janu,WPA2/WPA,-93,11,None,Unidentified,14.643678,121.061035
2018-04-24 22:10:55,2018-04-24 14:10:56.397378,00:1b:11:3c:15:e9,odedi,WPA2,-89,6,D-Link,Unidentified,14.643013,121.060987
2018-04-24 22:10:56,2018-04-24 14:10:57.203994,f4:f2:6d:8f:cb:ac,RBGM,WPA2,-84,8,Tp-LinkT,Unidentified,14.643017,121.060978
2018-04-24 22:10:57,2018-04-24 14:10:57.787821,34:ba:9a:56:9f:76,Busilak,WPA2,-91,8,Asiatelc,Unidentified,14.643008,121.060972
2018-04-24 22:10:58,2018-04-24 14:10:59.227377,18:d2:76:6a:80:18,HG630-DG3R8S,WPA2/WPA,-91,9,HuaweiTe,Unidentified,14.643008,121.060963
2018-04-24 22:10:59,2018-04-24 14:10:59.996345,5c:e2:8c:38:a7:7f,kiram5thfloor,WPA2/WPA,-94,9,ZyxelCom,Unidentified,14.643000,121.060955
2018-04-24 22:11:00,2018-04-24 14:11:01.069367,9c:de:d0:b1:b5:86,RBGM CSR Guest,WPA2,-87,10,None,Unidentified,14.642995,121.060948
2018-04-24 22:11:02,2018-04-24 14:11:02.877278,00:1f:fb:a4:65:2d,HomeBro_ULTERA,WPA2,-94,11,GreenPac,Mobile broadband,14.642990,121.060935
2018-04-24 22:11:02,2018-04-24 14:11:03.514576,e0:8e:3c:22:2c:57,be_thankful!!!,WPA2/WPA,-90,11,AztechEl,Unidentified,14.642990,121.060935
2018-04-24 22:11:08,2018-04-24 14:11:09.686227,48:00:33:9d:41:ac,SKYbroadband41A9,WPA2,-92,1,Technico,Broadband,14.642988,121.060895
2018-04-24 22:11:15,2018-04-24 14:11:16.136093,f0:9f:c2:3d:d6:6f,Social Weather Stations,WPA2,-93,6,Ubiquiti,Unidentified,14.643005,121.060845
2018-04-24 22:11:22,2018-04-24 14:11:23.274349,82:2a:a8:d7:54:13,SWS Guest,WPA2,-86,11,None,Unidentified,14.642988,121.060792
2018-04-24 22:11:26,2018-04-24 14:11:27.280700,18:de:d7:34:93:fc,HUAWEI-3W63,WPA2/WPA,-93,1,HuaweiTe,Unidentified,14.642978,121.060755
2018-04-24 22:11:39,2018-04-24 14:11:40.750338,92:2a:a8:d7:54:13,xNonex,WPA2,-86,11,None,Unidentified,14.642963,121.060628
2018-04-24 22:12:04,2018-04-24 14:12:05.144269,00:13:33:fb:d8:91,PLDTHOMEDSL,WPA2/WPA,-90,1,Baudtec,Broadband,14.642900,121.060412
2018-04-24 22:12:06,2018-04-24 14:12:06.840214,00:0a:79:82:c3:06,corega,WPA2,-87,2,CoregaKK,Unidentified,14.642895,121.060395
2018-04-24 22:12:15,2018-04-24 14:12:16.465938,fc:b4:e6:a9:20:c1,none,none,-75,6,none,Unidentified,14.642890,121.060310
2018-04-24 22:12:19,2018-04-24 14:12:20.282670,70:9f:2d:a1:04:80,bayanDSLWiFi_0480,WPA2/WPA,-92,11,Zte,Broadband,14.642900,121.060277
2018-04-24 22:12:20,2018-04-24 14:12:20.737457,90:61:0c:10:3d:74,PLDTMyDSL,WPA2/WPA,-93,11,FidaInte,Broadband,14.642905,121.060268
2018-04-24 22:42:33,2018-04-24 14:42:34.351237,74:da:da:8c:97:f7,Blazebunny,WPA2/WPA,-74,8,D-LinkIn,Unidentified,14.643793,121.058127
2018-04-24 22:42:37,2018-04-24 14:42:37.771365,60:e3:27:3c:3f:dd,TP-LINK_3FDD,WPA2,-83,11,Tp-LinkT,Unidentified,14.643792,121.058153
2018-04-24 22:43:27,2018-04-24 14:43:28.450737,00:27:19:18:10:18,PACISNET,WPA2/WPA,-87,6,Tp-LinkT,Unidentified,14.643887,121.058607
2018-04-24 22:42:18,2018-04-24 14:42:19.124443,e0:8e:3c:28:e6:bc,quench,WPA,-83,11,AztechEl,Unidentified,14.643768,121.058062
2018-04-24 22:44:05,2018-04-24 14:44:05.603222,b0:4e:26:e4:61:9f,PLDTHOMEFIBR9c610,WPA2/WPA,-90,6,Tp-LinkT,Unidentified,14.643917,121.058948
2018-04-24 22:44:11,2018-04-24 14:44:11.659381,cc:06:77:1f:f9:b0,MIKHAELA22,WPA2/WPA,-86,10,Fiberhom,Fiber,14.643915,121.059008
2018-04-24 22:44:50,2018-04-24 14:44:50.944474,52:68:9d:20:6d:52,Connectify-RTPC,WPA2,-88,11,None,Unidentified,14.643990,121.059352
2018-04-24 22:48:38,2018-04-24 14:48:39.222010,70:5a:9e:da:4e:f5,Two Princes,WPA2/WPA,-86,1,Technico,Unidentified,14.643547,121.059818
2018-04-24 22:53:49,2018-04-24 14:53:49.819048,48:00:33:a7:88:3d,kuwitisqueen,WPA2/WPA,-82,6,Technico,Unidentified,14.644380,121.059813
2018-04-24 22:45:56,2018-04-24 14:45:57.024388,c6:8e:8f:99:d9:36,DIRECT-6B-BRAVIA,WPA2,-86,3,None,Not an AP,14.643867,121.059690
2018-04-24 22:48:23,2018-04-24 14:48:23.467017,c6:8e:8f:03:f7:57,DIRECT-VF-BRAVIA,WPA2,-88,3,None,Not an AP,14.643323,121.059778
2018-04-24 22:48:26,2018-04-24 14:48:26.297561,74:cc:39:ba:c4:e0,PLDT_LEE,WPA2/WPA,-82,4,Fiberhom,Fiber,14.643368,121.059778
2018-04-24 22:48:33,2018-04-24 14:48:33.572486,74:cc:39:87:fa:78,NewPrivateNetwork_PLDT,WPA2,-84,9,Fiberhom,Fiber,14.643480,121.059802
2018-04-24 22:47:08,2018-04-24 14:47:08.759452,d4:6e:0e:98:56:ee,TJA48-2,WPA2,-79,2,Tp-LinkT,Unidentified,14.643252,121.059732
2018-04-24 22:47:24,2018-04-24 14:47:24.708266,74:a5:28:13:32:5b,tiggs 1965,WPA2,-92,1,HuaweiTe,Unidentified,14.643128,121.059775
2018-04-24 22:48:28,2018-04-24 14:48:28.447420,00:0f:02:6b:45:ac,cdrking_45AC,WPA2,-88,7,Digicube,Unidentified,14.643397,121.059783
2018-04-24 22:51:00,2018-04-24 14:51:01.159761,bc:c0:0f:7b:d9:e0,FIBERHOME_bd9e0,WPA2/WPA,-86,8,Fiberhom,Fiber,14.644212,121.060487
2018-04-24 22:51:06,2018-04-24 14:51:07.005856,48:00:33:f3:08:7d,SKYbroadband087A,WPA2/WPA,-91,11,Technico,Broadband,14.644207,121.060538
2018-04-24 22:51:09,2018-04-24 14:51:10.038874,20:25:64:cc:ed:01,99031d,WPA2/WPA,-80,1,Pegatron,Unidentified,14.644202,121.060563
2018-04-24 22:51:13,2018-04-24 14:51:14.277411,1c:74:0d:1a:6d:34,PLDTHOMEDSLIZHPQ,WPA2/WPA,-88,4,ZyxelCom,Broadband,14.644198,121.060587
2018-04-24 22:52:38,2018-04-24 14:52:39.125489,bc:98:89:9c:55:b0,PLDTHOMEFIBRcharles,WPA2/WPA,-87,11,Fiberhom,Fiber,14.644265,121.060282
2018-04-24 22:54:25,2018-04-24 14:54:25.993707,0e:41:58:00:82:c9,SUNSHINE,WPA2,-83,5,None,Unidentified,14.644668,121.059767
2018-04-24 22:54:26,2018-04-24 14:54:27.603365,00:23:69:4f:cb:05,bayanDSL111,WPA2/WPA,-87,6,Cisco-Li,Broadband,14.644678,121.059767
2018-04-24 22:54:56,2018-04-24 14:54:56.829580,a4:7e:39:ad:fa:e8,NAIA Terminal 6,WPA2,-81,2,Zte,Unidentified,14.644930,121.059692
2018-04-24 22:56:47,2018-04-24 14:56:48.234164,90:61:0c:35:52:a9,PLDTHOMEDSL21161,WPA2/WPA,-87,1,FidaInte,Broadband,14.644593,121.059003
2018-04-24 22:58:12,2018-04-24 14:58:12.861385,f0:8c:fb:81:e4:18,PLDTHOMEFIBR_81e418,WPA2/WPA,-92,10,Fiberhom,Fiber,14.644517,121.058190
2018-04-24 22:58:31,2018-04-24 14:58:32.731207,c8:3a:35:51:d4:00,Ofelg,WPA,-89,10,TendaTec,Unidentified,14.644492,121.058047
2018-04-24 22:59:16,2018-04-24 14:59:17.634137,48:fd:8e:b9:1b:94,rylaiah,WPA2/WPA,-86,2,HuaweiTe,Unidentified,14.644492,121.057613
2018-04-24 22:59:12,2018-04-24 14:59:13.089827,00:26:75:f9:d8:6e,bayanDSLWiFi_D86E,WPA2/WPA,-89,11,AztechEl,Broadband,14.644495,121.057643
2018-04-24 22:59:12,2018-04-24 14:59:12.751017,60:38:e0:13:23:4e,Banana,WPA2,-89,11,BelkinIn,Unidentified,14.644495,121.057643
2018-04-24 22:59:12,2018-04-24 14:59:12.768669,62:38:e0:10:23:4e,Banana-guest,OPN,-91,11,None,Unidentified,14.644495,121.057643
2018-04-24 22:59:20,2018-04-24 14:59:21.107964,88:3f:d3:05:cc:74,Seven_Dragons,WPA2/WPA,-92,4,HuaweiTe,Unidentified,14.644493,121.057583
2018-04-24 22:59:34,2018-04-24 14:59:35.159648,e0:8e:3c:21:37:3b,MABAIT ST,WPA2/WPA,-88,1,AztechEl,Unidentified,14.644492,121.057482
2018-04-24 23:01:05,2018-04-24 15:01:06.404084,02:23:eb:22:6b:f7,AHFLAT5,WPA2/WPA,-76,1,None,Unidentified,14.645132,121.057282
2018-04-24 23:00:42,2018-04-24 15:00:43.274269,94:46:96:13:ac:f5,PLDTHOMEDSLDMD00,WPA2/WPA,-85,10,Baudtec,Broadband,14.644987,121.057347
2018-04-24 23:00:42,2018-04-24 15:00:43.338946,e4:18:6b:c2:3f:30,xNonex,WPA2/WPA,-83,10,ZyxelCom,Unidentified,14.644987,121.057347
2018-04-24 23:00:51,2018-04-24 15:00:52.629611,00:1f:33:22:23:45,Hulaan Mo!,WPA2,-82,3,Netgear,Unidentified,14.645062,121.057317
2018-04-24 23:00:36,2018-04-24 15:00:37.447792,00:22:6b:62:f1:ee,Pampu,WPA2/WPA,-93,6,Cisco-Li,Unidentified,14.644938,121.057342
2018-04-24 23:00:41,2018-04-24 15:00:42.533731,c8:3a:35:4c:0c:30,xNonex,WPA,-86,10,TendaTec,Unidentified,14.644977,121.057347
2018-04-24 23:00:42,2018-04-24 15:00:42.780673,8c:eb:c6:cd:d8:3d,Rose Bonita,WPA2/WPA,-91,10,HuaweiTe,Unidentified,14.644987,121.057347
2018-04-24 23:01:16,2018-04-24 15:01:17.088465,28:6c:07:98:1a:89,HOME WiFi,WPA2/WPA,-89,8,XiaomiEl,Unidentified,14.645217,121.057302
2018-04-24 23:01:54,2018-04-24 15:01:54.657086,4c:81:20:93:45:ca,SATUNA,WPA2/WPA,-69,9,TaicangT,Unidentified,14.645548,121.057265
2018-04-24 23:01:38,2018-04-24 15:01:39.047299,34:ba:9a:56:28:e6,JIMIN,WPA2,-89,10,Asiatelc,Unidentified,14.645408,121.057303
2018-04-24 23:01:39,2018-04-24 15:01:40.240651,60:e3:27:29:70:16,17_Mahiyain_2.2,WPA2/WPA,-91,11,Tp-LinkT,Unidentified,14.645422,121.057303
2018-04-24 23:02:02,2018-04-24 15:02:02.974560,14:b7:f8:62:ff:cf,SKYbroadbandFFCC,WPA2,-86,1,Technico,Broadband,14.645622,121.057255
2018-04-24 23:01:44,2018-04-24 15:01:44.899745,64:d1:54:6a:09:63,171717,WPA2/WPA,-79,1,Routerbo,Unidentified,14.645467,121.057297
2018-04-24 23:02:01,2018-04-24 15:02:02.473567,cc:06:77:75:fd:b0,PLDTHOMEFIBR5fdb0,WPA2/WPA,-86,1,Fiberhom,Fiber,14.645615,121.057257
2018-04-24 23:01:51,2018-04-24 15:01:52.637345,08:95:2a:5b:55:4c,SKYbroadband21CF,WPA2/WPA,-84,6,Technico,Broadband,14.645515,121.057270
2018-04-24 23:01:52,2018-04-24 15:01:53.417331,cc:06:77:6f:e4:d8,17_Mahiyain_Main_1,WPA2/WPA,-87,7,Fiberhom,Fiber,14.645525,121.057270
2018-04-24 23:01:51,2018-04-24 15:01:52.493425,94:46:96:19:19:ae,Tamayo,WPA2/WPA,-84,7,Baudtec,Unidentified,14.645515,121.057270
2018-04-24 23:01:57,2018-04-24 15:01:57.827475,c4:e9:84:ed:c6:2c,Mahiyain_3rd_Floor_Stairs,WPA2/WPA,-87,10,Tp-LinkT,Unidentified,14.645582,121.057262
2018-04-24 23:02:20,2018-04-24 15:02:20.577952,48:00:33:fc:49:f3,404 Wi-Fi Unavailable,WPA2/WPA,-72,1,Technico,Unidentified,14.645772,121.057262
2018-04-24 23:02:07,2018-04-24 15:02:07.954464,00:11:22:10:cf:6c,HOMEDSL_plus,WPA2/WPA,-87,5,Cimsys,Unidentified,14.645668,121.057250
2018-04-24 23:02:26,2018-04-24 15:02:26.990825,fa:8f:ca:63:f4:9a,xNonex,OPN,-89,5,None,Unidentified,14.645822,121.057260
