Last Updt,Last Time,MAC,SSID,Encryption,Channel,Latitude,Longitude
2017-09-21 13:00:00,2017-09-21 13:00:00,0a:17:12:00:0c:07,1-EVOLUTION PREPAID HOT SPOT,unknown,13,14.64730644,121.06383514
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:0d:3b:ab,PLDTMyDSL,wpa2,11,14.65096188,121.05725861
2017-03-03 15:00:00,2017-03-03 15:00:00,0c:d6:bd:3f:b8:77,HUAWEI-E5330-B877,wpa2,11,14.64681816,121.05991364
2017-05-07 13:00:00,2017-05-07 13:00:00,90:61:0c:2e:02:5d,PLDTHOMEDSL9c,wpa2,1,14.6490202,121.06357574
2017-07-15 09:00:00,2017-07-15 09:00:00,90:61:0c:2e:02:f3,PLDTHOMEDSL00755,wpa2,1,14.64697838,121.06159973
2017-07-29 21:00:00,2017-07-29 21:00:00,90:61:0c:33:aa:70,PLDTHOMEDSL43632,wpa2,11,14.64752769,121.0573349
2017-10-15 18:00:00,2017-10-15 18:00:00,90:61:0c:35:45:a1,M E R C U R I O,wpa2,1,14.64761829,121.06329346
2017-10-26 14:00:00,2017-10-26 14:00:00,90:61:0c:35:8c:13,PLDTHOMEDSL35859,wpa2,2,14.64697647,121.06259918
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:2c:e1:e4,PLDTHOMEDSL57828_MDV,wpa2,1,14.64686871,121.05780029
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:2c:e2:a1,SM_BAGUIO,wpa2,2,14.65117741,121.05717468
2017-07-15 09:00:00,2017-07-15 09:00:00,0e:12:62:7f:b3:7c,Pancake,wpa2,6,14.64606857,121.06030273
2017-07-29 21:00:00,2017-07-29 21:00:00,0c:f4:d5:55:99:2c,Hiei@Wifi,wpa2,124,14.64651775,121.05878448
2017-07-29 21:00:00,2017-07-29 21:00:00,0c:f4:d5:15:99:28,#SmartWifi @StrEATMag,unknown,11,14.64662933,121.05900574
2017-03-03 15:00:00,2017-03-03 15:00:00,02:08:22:00:bd:06,BOLj-cm8ua2VhdGluZzE5Nzc,wep,6,14.64674091,121.05934143
2017-03-03 12:00:00,2017-03-03 12:00:00,58:70:c6:fa:ee:cc,YICarCam_faeecc,wpa2,5,14.64659977,121.05910492
2017-06-09 13:00:00,2017-06-09 13:00:00,50:09:59:84:f1:91,SKYbroadbandF18E,wpa2,1,14.64853001,121.05691528
2017-01-29 18:00:00,2017-01-29 18:00:00,50:68:0a:a0:a6:81,HabagatWiFi,wpa2,1,14.64786148,121.06266022
2017-05-07 13:00:00,2017-05-07 13:00:00,54:22:f8:f1:83:40,bayanDSL,wpa,4,14.65021896,121.06334686
2017-07-29 21:00:00,2017-07-29 21:00:00,94:a7:b7:3d:01:90,TwinxGuileRyzenRiza,wpa2,7,14.64640331,121.05944061
2017-05-07 13:00:00,2017-05-07 13:00:00,94:a7:b7:26:47:1b,bayanDSLWIFI_471B,wpa2,1,14.65019321,121.05931091
2017-07-15 09:00:00,2017-07-15 09:00:00,94:a7:b7:26:71:7f,bayanDSLWIFI_717F,wpa2,3,14.64679241,121.06201935
2017-03-11 14:00:00,2017-03-11 14:00:00,0a:a6:f7:4d:72:69,FAD-2G,wpa2,1,14.65108109,121.05905151
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:a6:f7:4e:72:69,MIS-5G,wpa2,40,14.65129375,121.05908966
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:a6:f7:4e:72:6b,VMEPD-5G,wpa2,40,14.65129852,121.05908966
2017-01-12 12:00:00,2017-01-12 12:00:00,94:fe:22:f0:a0:1f,HUAWEI-E5330-A01F,wpa2,10,14.64733315,121.06296539
2017-07-15 09:00:00,2017-07-15 09:00:00,94:fe:22:f0:a7:af,HUAWEI-E5330-A7AF,wpa2,6,14.64609146,121.06216431
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:19:be:80:83:ac,wifi ng ina mo!,wpa2,6,14.64979172,121.06229401
2017-10-26 14:00:00,2017-10-26 14:00:00,94:fe:22:b1:b6:14,WEST PHILIPPINE SEA,wpa2,10,14.64706612,121.06306458
2017-03-08 02:00:00,2017-03-08 02:00:00,00:27:15:0c:d1:f8,BiGW-UGhvbmU,unknown,6,14.64733505,121.06040192
2017-03-15 05:00:00,2017-03-15 05:00:00,00:26:b4:3d:78:36,SYNC_00000000,wpa2,1,14.64759445,121.06398773
2017-02-26 18:00:00,2017-02-26 18:00:00,1a:4f:32:66:eb:bb,V2X-2098,wpa2,11,14.64579391,121.05381012
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:ab:a2:33,Wifibashaeee,wpa2,10,14.64904404,121.06346893
2017-07-29 21:00:00,2017-07-29 21:00:00,00:26:75:ab:b3:f9,EMP,wpa2,8,14.64609909,121.06217957
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:ac:30:22,bayanDSL,wpa2,1,14.64923,121.06306458
2017-05-07 13:00:00,2017-05-07 13:00:00,50:9f:27:0c:47:39,The Cabotage  Realty,wpa2,6,14.64823914,121.05975342
2017-05-07 13:00:00,2017-05-07 13:00:00,50:68:0a:bd:ae:c6,HUAWEI-E5330-AEC6,wpa2,3,14.64993,121.06445312
2017-10-17 12:00:00,2017-10-17 12:00:00,50:68:0a:c4:fc:88,HUAWEI-E5330-FC88,wpa2,8,14.64615536,121.05711365
2017-07-29 21:00:00,2017-07-29 21:00:00,00:26:75:79:72:04,ThePlaceToBe,wpa2,1,14.64830303,121.06002045
2017-05-07 13:00:00,2017-05-07 13:00:00,00:26:75:f9:ce:d6,Free Wifi,wpa2,1,14.64911461,121.06394196
2017-07-29 21:00:00,2017-07-29 21:00:00,00:26:75:f4:4d:45,VIRUSDETECTED,wpa2,11,14.64597988,121.06228638
2017-07-29 21:00:00,2017-07-29 21:00:00,00:26:75:ac:01:3d,bayanDSLWiFi_013D,wpa2,3,14.64619923,121.06224823
2017-03-03 15:00:00,2017-03-03 15:00:00,1a:a6:f7:75:7f:13,Public WiFi,wpa2,9,14.64708042,121.0632782
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:d9:98:5e:c1:28,MIGUEL,wpa,1,14.64967537,121.05751038
2017-03-26 15:00:00,2017-03-26 15:00:00,5c:a8:6a:49:ad:e8,HUAWEI-ADE8,wpa2,3,14.6511898,121.06231689
2017-07-29 21:00:00,2017-07-29 21:00:00,18:a6:f7:ea:a2:02,2nd Floor,wpa2,6,14.64659595,121.05953217
2017-08-16 16:00:00,2017-05-07 13:00:00,1c:67:58:bd:d6:07,HUAWEI-E5330-D607,wpa2,2,14.65072536,121.05732727
2017-07-29 21:00:00,2017-07-29 21:00:00,1c:74:0d:17:57:88,PLDTHOMEDSL3SQBI,wpa2,4,14.64674664,121.05828857
2017-07-15 09:00:00,2017-07-15 09:00:00,1c:67:58:25:34:a1,Shishi,wpa2,10,14.64609146,121.06216431
2017-07-29 21:00:00,2017-07-29 21:00:00,14:1f:78:97:20:de,markylicious,wpa2,6,14.64650631,121.05905914
2017-05-07 13:00:00,2017-05-07 13:00:00,14:60:80:99:1a:44,bayanDSLWiFi_1A44,wpa2,2,14.64754105,121.06330872
2017-03-03 15:00:00,2017-03-03 15:00:00,14:60:80:99:51:7c,mendoza,wpa2,13,14.64750767,121.05944824
2017-03-16 16:00:00,2017-03-16 16:00:00,04:8c:07:88:4b:28,MyPhone my82 DTV Wi-Fi hotspot,wpa2,6,14.64761639,121.06378174
2017-07-29 21:00:00,2017-07-29 21:00:00,1a:4f:32:45:96:6b,DIRECT-Jx-BRAVIA,wpa2,1,14.64628792,121.05970001
2017-07-29 21:00:00,2017-07-29 21:00:00,14:ab:f0:4c:c1:b0,Spynet,wpa2,1,14.64668751,121.0595932
2017-07-29 21:00:00,2017-07-29 21:00:00,14:ab:f0:4d:9d:80,ARRIS-9D82,wpa2,11,14.64659023,121.05874634
2017-04-04 12:00:00,2017-04-04 12:00:00,5c:f2:86:2d:a5:7f,Ryza02,wpa2,11,14.64731121,121.05740356
2017-03-08 02:00:00,2017-03-08 02:00:00,5c:f2:86:2d:c8:93,Globe_LTE MIFI_C893,wpa2,9,14.64769554,121.06434631
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:2e:63:c4,Luvsky,wpa2,7,14.64723301,121.05751038
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:2e:c5:49,Globe_LTE MIFI_C549,wpa2,7,14.64781857,121.05725861
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:1c:b1,WEL LTE,wpa2,8,14.64678955,121.06079102
2017-03-22 05:00:00,2017-03-22 05:00:00,5c:f2:86:2b:58:07,Globe_LTE MIFI_5807,wpa2,7,14.64765549,121.06420898
2017-10-26 14:00:00,2017-10-26 14:00:00,5c:f2:86:25:57:f2,ELLA,wpa2,8,14.64569092,121.06313324
2017-08-30 16:00:00,2017-07-29 21:00:00,5c:f2:86:25:66:9f,BIGBOY,wpa2,7,14.64628029,121.06247711
2017-05-07 13:00:00,2017-05-07 13:00:00,5c:f2:86:25:7a:58,LAINEZCONDE,wpa2,7,14.65030861,121.06315613
2017-03-24 12:00:00,2017-03-24 12:00:00,5c:f2:86:27:c6:be,Dampa sa Commonwealth,wpa2,8,14.64748573,121.06280518
2017-05-07 13:00:00,2017-05-07 13:00:00,d2:5b:a8:23:08:cc,R2,wpa2,13,14.64771175,121.06438446
2017-05-07 13:00:00,2017-05-07 13:00:00,1c:74:0d:19:23:b8,PLDTHOMEDSLMikeAbee,wpa2,5,14.64928055,121.06230164
2017-07-29 21:00:00,2017-07-29 21:00:00,38:d8:2f:22:3d:48,bayanDSLWiFi_3D48,wpa2,1,14.64597797,121.06061554
2017-03-26 15:00:00,2017-03-26 15:00:00,38:d8:2f:22:7c:44,Cratouz,wpa2,6,14.65124798,121.06235504
2017-05-07 13:00:00,2017-05-07 13:00:00,38:d8:2f:2b:cf:28,System,wpa2,10,14.65045738,121.06403351
2017-03-03 12:00:00,2017-03-03 12:00:00,74:23:44:f3:44:4f,B6Ka-Tmlja28,wpa2,11,14.64669037,121.05936432
2017-04-04 12:00:00,2017-04-04 12:00:00,72:ec:e4:3b:00:1e,iPhone,wpa2,1,14.64695072,121.05936432
2017-07-29 21:00:00,2017-07-29 21:00:00,00:90:a9:10:89:7b,SunkenGalleon,wpa2,6,14.64653683,121.05911255
2017-07-29 21:00:00,2017-07-29 21:00:00,00:90:a9:10:89:7c,GuestWiFi,wpa2,6,14.64654922,121.05905151
2017-07-29 21:00:00,2017-07-29 21:00:00,00:90:a9:0e:55:0d,CallaoMan 5,wpa2,149,14.64654446,121.0587616
2017-06-09 13:00:00,2017-06-09 13:00:00,00:87:01:4a:c8:48,Bst1-bmFkaW5lbHVzdHJl8J+YmPCfmJg,unknown,6,14.64742661,121.06284332
2017-05-07 13:00:00,2017-05-07 13:00:00,70:9f:2d:a0:29:50,bayanDSLWiFi_2950,wpa2,10,14.64909077,121.06391907
2017-07-15 09:00:00,2017-07-15 09:00:00,70:9f:2d:a1:41:7c,bayanDSLWiFi_417C,wpa2,5,14.64628315,121.0621109
2017-03-09 10:00:00,2017-03-09 10:00:00,dc:ee:06:c0:96:68,skye,wep,6,14.64739704,121.06257629
2017-03-08 02:00:00,2017-03-08 02:00:00,00:d0:41:cf:0f:1f,SAPIDO_RB-1632_cf0f20,wep,11,14.65140247,121.06171417
2017-05-24 14:00:00,2015-01-07 05:00:00,00:d0:41:cf:f7:da,SAPIDO_RB-1632_cff7db,wep,11,14.648036,121.06090546
2017-07-29 21:00:00,2017-07-29 21:00:00,2e:f0:a2:64:14:e8,JoSa,wpa2,1,14.64650917,121.05899048
2017-01-29 18:00:00,2017-01-29 18:00:00,80:71:7a:e9:5a:c1,Caramels,wpa2,6,14.6476717,121.06412506
2017-04-04 12:00:00,2017-04-04 12:00:00,08:10:73:63:33:68,ACPRINTS,wpa,1,14.64623737,121.05967712
2017-06-09 13:00:00,2017-06-09 13:00:00,08:10:74:68:c0:ca,IMVA,wpa,6,14.64923954,121.05756378
2017-10-17 12:00:00,2017-10-17 12:00:00,d8:37:be:fd:64:53,PLDTHOMEDSLEntresibling,wpa2,2,14.64642143,121.05249786
2017-07-29 21:00:00,2017-07-29 21:00:00,00:90:a9:10:93:eb,CalataganPot,wpa2,11,14.64688683,121.05895996
2017-06-09 13:00:00,2017-06-09 13:00:00,00:b0:c0:01:99:68,RoadSafetyLab,wpa2,7,14.65017223,121.06027222
2017-07-29 21:00:00,2017-07-29 21:00:00,34:8a:7b:4d:38:a2,CM.02.02,wpa2,6,14.64616203,121.06022644
2017-03-13 15:00:00,2017-03-13 15:00:00,34:97:f6:bc:b9:37,My ASUS,wpa2,1,14.64805794,121.06228638
2017-07-29 21:00:00,2017-07-29 21:00:00,74:cc:39:ba:cd:f0,MBOSOFFICE,wpa2,3,14.64627934,121.05973053
2017-07-29 21:00:00,2017-07-29 21:00:00,74:cc:39:bb:51:60,PLDTHOMEFIBRb5160,wpa2,9,14.64670467,121.06002808
2017-10-17 12:00:00,2017-10-17 12:00:00,74:cc:39:c1:02:b8,PLDTHOMEFIBR102b8,wpa2,5,14.64604855,121.0526886
2017-03-11 14:00:00,2017-03-11 14:00:00,00:27:15:28:98:2d,BttS-bW9kZXJud2FyejAx,unknown,6,14.64765263,121.06419373
2017-03-11 14:00:00,2017-03-11 14:00:00,00:27:15:85:43:1e,BdDh-bWo,unknown,6,14.64888954,121.05955505
2017-03-03 15:00:00,2017-03-03 15:00:00,02:08:22:ec:e9:69,titikyu ;),wpa2,6,14.64683342,121.06150055
2017-03-03 15:00:00,2017-03-03 15:00:00,02:15:99:b6:54:c8,DIRECT-tgSCX-3400,wpa2,1,14.64601612,121.06058502
2017-05-07 13:00:00,2017-05-07 13:00:00,dc:09:4c:b5:b3:39,WGS84_Major-Axis,wpa2,1,14.64754295,121.06330109
2017-07-29 21:00:00,2017-07-29 21:00:00,dc:ee:06:11:a5:8f,Bong992186,wpa2,11,14.64627457,121.06260681
2017-10-26 14:00:00,2017-10-26 14:00:00,4c:09:b4:a2:fa:ad,no free wifi for you,wpa,2,14.64616966,121.06289673
2017-06-09 13:00:00,2017-06-09 13:00:00,c0:a0:bb:21:ac:68,Lizada,wpa2,1,14.64956284,121.05752563
2017-03-10 11:00:00,2017-03-10 11:00:00,00:9a:cd:43:3b:82,FJM_WIFI,wpa2,8,14.64765263,121.06417084
2017-03-03 12:00:00,2017-03-03 12:00:00,24:df:6a:b3:f5:06,HUAWEI-E5330-F506,wpa2,3,14.64656734,121.05862427
2017-04-04 12:00:00,2017-04-04 12:00:00,48:db:50:21:5e:be,LAN Before Time,wpa2,4,14.65127659,121.06425476
2017-07-29 21:00:00,2017-07-29 21:00:00,28:10:7b:f1:02:bc,Diliman Bible Church,wpa2,1,14.64569473,121.06082916
2017-07-29 21:00:00,2017-07-29 21:00:00,48:f8:b3:a9:6d:bc,HOLYFAMILY,wpa2,2,14.64762974,121.05692291
2017-06-09 13:00:00,2017-06-09 13:00:00,48:00:33:62:4a:5d,SKYbroadband4A5A,wpa2,1,14.64880466,121.05699158
2017-06-09 13:00:00,2017-06-09 13:00:00,7c:7d:3d:0c:4f:c3,HUAWEI-E5330-4FC3,wpa2,9,14.64733124,121.06247711
2017-07-29 21:00:00,2017-07-29 21:00:00,7c:c7:09:c6:48:ae,Mitsubishi Wireless TV 478,unknown,36,14.64641476,121.05924988
2017-02-23 12:00:00,2017-02-23 12:00:00,36:69:87:5e:9f:6a,VIRUS,wpa2,7,14.64754009,121.06324005
2017-02-23 12:00:00,2017-02-23 12:00:00,36:69:87:89:12:dd,Lanchaw Bin,wpa2,11,14.64759541,121.0642395
2017-03-03 12:00:00,2017-03-03 12:00:00,36:69:87:b3:46:89,ZTE-MF65M-4689,wpa2,13,14.64737701,121.05735779
2017-03-13 15:00:00,2017-03-13 15:00:00,36:69:87:ab:b5:df,Lyon,wpa2,1,14.64750195,121.06228638
2017-03-22 05:00:00,2017-03-22 05:00:00,36:69:87:ab:f5:7c,Smart Bro_ABF57C,wpa2,8,14.64760399,121.06312561
2017-01-29 18:00:00,2017-01-29 18:00:00,36:69:87:2a:37:c8,Flip,wpa2,7,14.64757729,121.0644455
2017-07-15 09:00:00,2017-07-15 09:00:00,38:46:08:f3:47:24,bayanDSL,wpa,10,14.64611149,121.05888367
2017-07-15 09:00:00,2017-07-15 09:00:00,4c:5e:0c:5e:99:c9,incognito,wpa2,1,14.64633179,121.06285858
2017-03-13 15:00:00,2017-03-13 15:00:00,72:81:eb:82:e7:39,Macky's iPhone,wpa2,6,14.64752769,121.06231689
2017-06-09 13:00:00,2017-06-09 13:00:00,72:81:eb:ac:48:7d,Jeremy,wpa2,1,14.64880276,121.05727386
2017-10-28 14:00:00,2017-10-28 14:00:00,2c:5d:93:1a:b5:68,DILNET-WIFI,unknown,11,14.64754391,121.0634613
2017-05-07 13:00:00,2017-05-07 13:00:00,2c:5d:93:1a:b5:c8,DILNET-WIFI,unknown,11,14.64758968,121.06273651
2017-10-28 14:00:00,2017-10-28 14:00:00,2c:5d:93:1a:b6:58,DILNET-WIFI,unknown,1,14.64767933,121.06312561
2017-10-26 14:00:00,2017-10-26 14:00:00,4c:81:20:f3:33:63,BlueZoom Water Refilling,wpa2,1,14.64654541,121.06261444
2017-10-28 14:00:00,2017-10-28 14:00:00,c0:56:27:31:25:49,Saturn,wpa2,8,14.64700699,121.06252289
2017-07-29 21:00:00,2017-07-29 21:00:00,50:f0:d3:5b:9a:98,Androidj7,wpa2,6,14.64712715,121.05805206
2017-04-04 12:00:00,2017-02-22 23:00:00,62:33:1a:bf:89:9a,Karla Mae?s iPhone,wpa2,1,14.64926147,121.06176758
2017-07-29 21:00:00,2017-07-29 21:00:00,50:9f:27:0d:fc:2a,sugarcane,wpa2,11,14.64671707,121.05844116
2017-06-09 13:00:00,2017-06-09 13:00:00,04:18:d6:56:28:e1,BrgyUPAP1,unknown,36,14.64998245,121.05744171
2017-01-29 18:00:00,2017-01-29 18:00:00,34:14:5f:33:b5:b5,BgfN-cmx3YW5nYWc,unknown,6,14.64787197,121.05916595
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:21:96:ea,CCTV,wpa2,7,14.64653587,121.05879211
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:21:a2:37,RDA110,wpa2,7,14.64662075,121.05844879
2017-09-23 03:00:00,2017-09-23 03:00:00,5c:f2:86:22:84:6a,Keanuexconde,wpa2,11,14.6472683,121.06348419
2017-01-21 08:00:00,2016-09-08 03:00:00,5c:f2:86:22:a9:51,GLENDA MENDOZA,wpa2,8,14.64761162,121.0636673
2017-05-07 13:00:00,2017-05-07 13:00:00,5c:f2:86:24:32:00,KEWELL-LOUISE,wpa2,7,14.64716721,121.06156158
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:24:35:d3,WRxBioceuticalsInc,wpa2,7,14.64627457,121.0626297
2017-07-15 09:00:00,2017-07-15 09:00:00,5c:f2:86:25:3c:c9,RUDY,wpa2,6,14.6457901,121.06228638
2017-01-12 12:00:00,2017-01-12 12:00:00,5c:f2:86:25:5b:2c,maan,wpa2,10,14.64753342,121.06226349
2017-07-15 09:00:00,2017-07-15 09:00:00,5c:f2:86:25:5c:db,RSMARTWIFI,wpa2,8,14.64684963,121.06076813
2017-03-26 15:00:00,2017-03-26 15:00:00,5c:f2:86:25:61:20,Macapia,wpa2,6,14.6472187,121.06254578
2017-07-15 09:00:00,2017-07-15 09:00:00,5c:f2:86:25:8d:aa,Tope,wpa2,7,14.64579105,121.0608902
2017-09-21 13:00:00,2017-09-21 13:00:00,5c:f2:86:25:ad:8e,Joesiah,wpa2,8,14.6475544,121.06423187
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:25:b3:81,Shayne,wpa2,8,14.64628983,121.05982208
2017-10-15 18:00:00,2017-10-15 18:00:00,5c:f2:86:25:cb:16,CONNECTED,wpa2,6,14.64750195,121.06336212
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:26:a4:4a,Globe_LTE MIFI_A44A,wpa2,7,14.64670277,121.05835724
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:27:ed:aa,Globe_LTE MIFI_EDAA,wpa2,8,14.64674759,121.05952454
2017-05-07 13:00:00,2017-05-07 13:00:00,5e:4b:d6:a7:18:53,Connectify-me,wpa2,10,14.65036201,121.06441498
2017-03-15 05:00:00,2017-03-15 05:00:00,48:db:50:8a:7b:a4,HUAWEI-E5330-7BA4,wpa2,5,14.64731598,121.06258392
2017-03-21 06:00:00,2017-03-21 06:00:00,ba:01:a7:55:04:9d,iPad,wpa2,1,14.64728546,121.06252289
2017-10-17 12:00:00,2017-10-17 12:00:00,5c:6a:80:19:96:aa,MarketMatters,wpa2,6,14.64664459,121.05233765
2017-10-17 12:00:00,2017-10-17 12:00:00,5c:6a:80:19:ec:8a,ADMINCONFIDENTIAL,wpa2,8,14.64628696,121.05256653
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:6a:80:1a:25:c7,PLDTMyDSLBiz5G34670,wpa2,52,14.64593315,121.06056213
2017-09-21 13:00:00,2017-09-21 13:00:00,5c:6a:80:25:f4:98,PLDTMYDSL,wpa2,4,14.64737225,121.06391144
2017-07-15 09:00:00,2017-07-15 09:00:00,0c:bd:51:f3:44:7d,ContinuingMandamus,wpa2,11,14.64628315,121.05963898
2017-06-09 13:00:00,2017-06-09 13:00:00,60:31:97:dc:e7:f0,The Wander  Space,wpa2,7,14.64672852,121.05792999
2017-07-29 21:00:00,2017-07-29 21:00:00,60:31:97:13:bc:fb,PLDTMyDSLBiz::ToTheNines,wpa2,4,14.64678383,121.05818176
2017-04-04 12:00:00,2017-04-04 12:00:00,0c:b3:19:4b:d6:e3,Bk56-bWFydmluZGVtaWwxMjg,unknown,11,14.64681721,121.06024933
2017-06-09 13:00:00,2017-06-09 13:00:00,48:00:33:62:3d:01,SKYbroadband3CFE,wpa2,1,14.64879799,121.05702209
2017-07-29 21:00:00,2017-07-29 21:00:00,48:00:33:62:8a:79,Leckinda1,wpa2,1,14.6483202,121.05708313
2017-07-29 21:00:00,2017-07-29 21:00:00,48:00:33:62:97:e9,SKYMAGINHAWA,wpa2,11,14.64609241,121.06049347
2017-01-09 11:00:00,2017-01-09 11:00:00,cc:2d:83:55:b8:7a,B6X0-QXJseW4,unknown,6,14.64771461,121.06427765
2017-03-11 14:00:00,2017-03-11 14:00:00,0c:d6:bd:41:be:83,Beeline_BE83,wpa2,1,14.64766026,121.0641861
2017-07-29 21:00:00,2017-07-29 21:00:00,d4:6e:5c:1b:24:c9,HUAWEI-E5220-24c9,wpa2,11,14.64629459,121.05988312
2017-06-09 13:00:00,2017-06-09 13:00:00,60:02:92:3e:cc:6b,a862d1,wpa2,1,14.65007782,121.05742645
2017-06-09 13:00:00,2017-06-09 13:00:00,60:02:92:3e:d5:67,a85688,wpa2,11,14.65116596,121.05718994
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:23:c8:b2,CanullasWifi,wpa2,11,14.64574051,121.06079865
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:23:e5:c0,AssCurrTech,wpa2,8,14.6473341,121.06240845
2017-03-11 14:00:00,2017-03-11 14:00:00,5c:f2:86:24:a9:a2,RogelioCFernandez,wpa2,10,14.64639091,121.05696869
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:25:26:11,SPRINGBARS,wpa2,8,14.65077496,121.05526733
2017-02-22 23:00:00,2017-02-22 23:00:00,08:ec:a9:25:a7:5a,AndroidAP,wpa2,6,14.64721966,121.06087494
2017-03-11 14:00:00,2017-03-11 14:00:00,0a:a6:f7:4d:72:6a,VMEPD-2G,wpa2,1,14.65108585,121.05908203
2017-03-11 14:00:00,2017-03-11 14:00:00,0a:a6:f7:4d:72:6d,GGRDD-2G,wpa2,1,14.65108109,121.05905151
2017-05-07 13:00:00,2017-05-07 13:00:00,0a:a6:f7:4e:72:6a,FAD-5G,wpa2,40,14.65130043,121.05908966
2017-06-09 13:00:00,2017-06-09 13:00:00,0a:a6:f7:c1:73:e3,PHIVOLCS-2G,wpa2,6,14.65130997,121.05902863
2017-06-09 13:00:00,2017-06-09 13:00:00,0a:a6:f7:c1:73:e7,SOEPD-2G,wpa2,6,14.65130997,121.05902863
2017-03-09 10:00:00,2017-03-09 10:00:00,6a:60:bc:3a:ef:75,Kath's iPhone,wpa2,1,14.64764786,121.0645752
2017-10-26 14:00:00,2017-10-26 14:00:00,94:46:96:18:f3:11,PLDTHOMEDSL7Y7Y0,wpa2,5,14.64681435,121.06097412
2017-05-07 13:00:00,2017-05-07 13:00:00,94:46:96:13:aa:8e,PLDTHOMEDSLF0FW0,wpa2,1,14.64962769,121.06230927
2017-07-29 21:00:00,2017-07-29 21:00:00,94:46:96:15:25:15,hejri2017,wpa2,1,14.64637184,121.05969238
2017-03-16 16:00:00,2017-03-16 16:00:00,94:46:96:16:49:6d,PLDTHOMEDSLKO,wpa2,5,14.64764023,121.06449127
2017-01-29 18:00:00,2017-01-29 18:00:00,94:46:96:16:4a:6c,PLDTHOMEDSLHTH20,wpa2,11,14.65009308,121.06230164
2017-03-03 15:00:00,2017-03-03 15:00:00,94:46:96:0e:28:4b,PLDTHOMEDSL,wpa2,2,14.64683533,121.06229401
2017-09-21 13:00:00,2017-09-21 13:00:00,6c:3b:6b:4c:3f:d9,pgp personal,wpa2,5,14.64738655,121.06385803
2017-10-15 18:00:00,2017-10-15 18:00:00,60:31:97:33:82:60,Saturn_Boss,wpa2,9,14.64697075,121.06228638
2017-03-06 02:00:00,2017-03-06 02:00:00,60:31:97:93:3e:3d,PLDTMyDSLBiz5G3E3B0,wpa2,58,14.65038204,121.05970764
2017-05-07 13:00:00,2017-05-07 13:00:00,94:a7:b7:26:63:0d,WHY PIE,wpa2,11,14.64903545,121.06229401
2017-05-07 13:00:00,2017-05-07 13:00:00,94:a7:b7:26:70:a7,MPerando,wpa2,10,14.64764309,121.06414032
2017-07-29 21:00:00,2017-07-29 21:00:00,94:a7:b7:26:71:05,Jhin,wpa2,2,14.6471529,121.057724
2017-10-26 14:00:00,2017-10-26 14:00:00,6e:3b:6b:f4:de:73,WIFI,wpa2,1,14.64618778,121.06238556
2017-01-29 18:00:00,2017-01-29 18:00:00,94:a7:b7:3c:dd:6d,UPNET CAFE,wpa2,11,14.64824486,121.06230927
2017-09-21 13:00:00,2017-09-21 13:00:00,94:a7:b7:3c:ee:9b,Virus,wpa2,11,14.64728355,121.06381226
2017-07-29 21:00:00,2017-07-29 21:00:00,94:a7:b7:3c:f9:7c,55tinta,wpa2,1,14.64606762,121.06037903
2017-02-22 23:00:00,2017-02-22 23:00:00,60:83:34:ca:14:93,USED,wpa2,8,14.64723206,121.0606842
2017-07-15 09:00:00,2017-07-15 09:00:00,ee:1d:7f:97:8a:e3,shelay_wifi,wpa2,1,14.64715672,121.06031799
2017-02-22 23:00:00,2017-02-22 23:00:00,ee:1d:7f:68:19:ff,No Wifi,wpa2,1,14.64797878,121.06008911
2017-07-15 09:00:00,2017-07-15 09:00:00,ee:1d:7f:ba:36:2d,King Albert,wpa2,1,14.6462574,121.05974579
2017-05-07 13:00:00,2017-05-07 13:00:00,8c:0d:76:af:f5:69,Baby,wpa2,5,14.64766216,121.06426239
2017-07-29 21:00:00,2017-07-29 21:00:00,8c:79:67:a2:03:b8,GLOBE_A203B8,wpa2,3,14.64648438,121.05912781
2017-04-04 12:00:00,2017-04-04 12:00:00,8c:79:67:52:ab:8f,Dcaves,wpa2,6,14.64677429,121.05943298
2017-06-09 13:00:00,2017-06-09 13:00:00,8c:0e:e3:11:01:f6,FIND7,wpa2,6,14.64634514,121.05918884
